"";"finessGeo";"rs";"statut";"university";"cso";"LAB_SOFFCO";"code_postal";"ville";"longitude";"latitude";"adresse";"code_dep";"lib_dep";"code_reg";"lib_reg"
"113";"070000062";"CH DE BOURG SAINT ANDEOL";"public";0;0;0;7700;"BOURG-SAINT-ANDEOL";"4.6467081841";"44.375791312";"RUE PAUL SEMARD";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"114";"070000070";"CH DU CHEYLARD";"public";0;0;0;7160;"LE CHEYLARD";"4.4208151972";"44.904075815";"1 RUE FERNAND LAFONT";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"115";"070000096";"HÔPITAL DE MOZE";"private not-for-profit";0;0;0;7320;"SAINT-AGREVE";"4.3980791126";"45.00915597";"1 RUE DOCTEUR TOURASSE";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"116";"070000112";"CH LEOPOLD OLLIER";"public";0;0;0;7140;"CHAMBONAS";"4.1407371048";"44.41620913";"";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"117";"070000146";"CH DE LARGENTIERE";"public";0;0;0;7110;"LARGENTIERE";"4.2925109381";"44.541542136";"AVENUE DES MARRONNIERS";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"118";"070000179";"CH ARDECHE NORD";"public";0;0;0;7103;"ANNONAY";"4.66559747";"45.242179506";"RUE DU BON PASTEUR";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"119";"070000187";"CH DE LAMASTRE";"public";0;0;0;7270;"LAMASTRE";"4.579127358";"44.985121154";"5 AVENUE DU DOCTEUR ELISEE CHARRA";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"120";"070000195";"CH DE TOURNON SUR RHONE";"public";0;0;0;7301;"TOURNON-SUR-RHONE";"4.8540342844";"45.055730262";"50 RUE DES ALPES";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"121";"070000203";"CH DE SAINT FELICIEN";"public";0;0;0;7410;"SAINT-FELICIEN";"4.6290589553";"45.086733524";"2 RUE DU PONT VIEUX";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"122";"070000484";"CH ARDECHE MERIDIONALE -VALS LES BAINS";"public";0;0;0;7600;"VALS-LES-BAINS";"4.36899978";"44.656166835";"19 AVENUE PAUL RIBEYRE";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"123";"070000609";"CH ARDECHE MERIDIONALE - AUBENAS";"public";0;0;0;7205;"AUBENAS";"4.3982658446";"44.612923428";"14 AVENUE DE BELLANDE";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"124";"070004726";"AGDUC CENTRE DE DIALYSE AMBULATOIRE DES MONTS D'ARDECHE AUBENAS";"private for profit";0;0;0;7200;"AUBENAS";"4.3982658446";"44.612923428";"14 AVENUE DE BELLANDE";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"125";"070780168";"CLINIQUE DU VIVARAIS";"private for profit";0;0;0;7200;"AUBENAS";"4.3902447696";"44.611223811";"55 RUE GEORGES COUDERC";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"126";"070780424";"CLINIQUE PASTEUR";"private for profit";0;0;0;7500;"GUILHERAND-GRANGES";"4.88304658";"44.934235018";"294 BOULEVARD GENERAL DE GAULLE";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"127";"070786231";"AURAL UNITE AUTODIALYSE AUBENAS";"private for profit";0;0;0;7205;"AUBENAS";"4.3898529516";"44.620899013";"";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"128";"070786249";"AURAL UNITE AUTODIALYSE ANNONAY";"private for profit";0;0;0;7100;"ANNONAY";"4.664464362";"45.243511305";"9 RUE SAINT PRIX BAROU";"07";"ARDÈCHE";"84";"AUVERGNE-RHÔNE-ALPES"
"129";"080000110";"CH DE SEDAN";"public";0;0;0;8209;"SEDAN";"4.9396329771";"49.705645434";"2 AVENUE GENERAL MARGUERITTE";"08";"ARDENNES";"44";"GRAND EST"
"130";"080000219";"CH DE RETHEL";"public";0;0;0;8300;"RETHEL";"4.3632932135";"49.510640007";"1 PLACE HOURTOULE";"08";"ARDENNES";"44";"GRAND EST"
"131";"080000276";"CH DE VOUZIERS";"public";0;0;0;8400;"VOUZIERS";"4.7022853213";"49.395211327";"12 RUE HENRIONNET";"08";"ARDENNES";"44";"GRAND EST"
"132";"080000284";"CH DE FUMAY";"public";0;0;0;8170;"FUMAY";"4.7094671457";"49.992670065";"30 PLACE DU BATY";"08";"ARDENNES";"44";"GRAND EST"
"133";"080000300";"CH DE NOUZONVILLE";"public";0;0;0;8700;"NOUZONVILLE";"4.7473488293";"49.814944222";"65 RUE EDOUARD VAILLANT";"08";"ARDENNES";"44";"GRAND EST"
"134";"080000425";"CH CHARLEVILLE - HÔPITAL MANCHESTER";"public";0;0;0;8011;"CHARLEVILLE-MEZIERES";"4.6951138297";"49.761681308";"45 AVENUE DE MANCHESTER";"08";"ARDENNES";"44";"GRAND EST"
"135";"080005846";"UNITÉ D'AUTODIALYSE DE BAZEILLES";"private for profit";0;0;0;8140;"BAZEILLES";"4.9866867544";"49.679278949";"RUE DU STADE";"08";"ARDENNES";"44";"GRAND EST"
"136";"080009814";"ANTENNE DE SMUR - CH CHARLEVILLE";"public";0;0;0;8170;"FUMAY";"4.7097965753";"49.992934993";"PLACE DU BATY";"08";"ARDENNES";"44";"GRAND EST"
"137";"080010465";"GCS TERRIT ARDEN NORD SITE CH SEDAN";"private not-for-profit";0;0;0;8209;"SEDAN";"4.9396329771";"49.705645434";"2 AVENUE GENERAL MARGUERITE";"08";"ARDENNES";"44";"GRAND EST"
"138";"080010473";"GCS TERRIT ARDEN NORD SITE CH CHARLEVI";"private not-for-profit";0;0;0;8011;"CHARLEVILLE-MEZIERES";"4.6951138297";"49.761681308";"45 AVENUE DE MANCHESTER";"08";"ARDENNES";"44";"GRAND EST"
"139";"080011182";"UAD ET UDM ARPDD";"private for profit";0;0;0;NA;NA;NA;NA;NA;"08";"ARDENNES";"44";"GRAND EST"
"140";"090000175";"CHIVA SITE ST JEAN DE VERGES";"public";0;0;0;9000;"FOIX";"1.6052308559";"42.964110796";"CHEMIN DE BARRAU";"09";"ARIÈGE";"76";"OCCITANIE"
"141";"090000183";"CH ARIEGE COUSERANS SITE ST LIZIER";"public";0;0;0;9190;"SAINT-LIZIER";"1.135513986";"43.002544602";"";"09";"ARIÈGE";"76";"OCCITANIE"
"142";"090001629";"CHIVA SITE LAVELANET";"public";0;0;0;9301;"LAVELANET";"1.8582008117";"42.929931888";"CHEMIN DE LA SOULANO";"09";"ARIÈGE";"76";"OCCITANIE"
"143";"090002833";"ANTENNE D'AUTODIALYSE ASSISTEE PAMIERS";"private for profit";0;0;0;9100;"PAMIERS";"1.6254722191";"43.115633473";"7 CHEMIN DES MENESTRELS";"09";"ARIÈGE";"76";"OCCITANIE"
"144";"090784125";"ANTENNE D'AUTODIALYSE LAVELANET";"private for profit";0;0;0;9300;"LAVELANET";"1.8544098504";"42.940306464";"41 RUE ALSCACE LORRAINE";"09";"ARIÈGE";"76";"OCCITANIE"
"145";"090784679";"ANTENNE D'AUTODIALYSE SAINT LIZIER";"private for profit";0;0;0;9190;"SAINT-LIZIER";"1.135513986";"43.002544602";"PAVILLON JANET";"09";"ARIÈGE";"76";"OCCITANIE"
"146";"100000082";"CLINIQUE PAYS DE SEINE";"private for profit";0;0;0;10102;"ROMILLY-SUR-SEINE";"3.7174595592";"48.517020504";"83 AVENUE JEAN JAURES";"10";"AUBE";"44";"GRAND EST"
"147";"100000090";"CH DE TROYES";"public";0;0;0;10003;"TROYES";"4.0685713072";"48.280061739";"101 AVENUE ANATOLE FRANCE";"10";"AUBE";"44";"GRAND EST"
"148";"100000116";"CH DE BAR SUR AUBE";"public";0;0;0;10200;"BAR-SUR-AUBE";"4.7149621328";"48.231255057";"2 RUE GASTON CHEQ";"10";"AUBE";"44";"GRAND EST"
"149";"100000124";"POLYCLINIQUE MONTIER LA CELLE";"private for profit";0;0;0;10120;"SAINT-ANDRE-LES-VERGERS";"4.0564923532";"48.284768314";"17 RUE BALTET";"10";"AUBE";"44";"GRAND EST"
"150";"100000140";"CH DE BAR-SUR-SEINE";"public";0;0;0;10110;"BAR-SUR-SEINE";"4.3727841883";"48.120361879";"6 RUE DU STADE";"10";"AUBE";"44";"GRAND EST"
"151";"100000199";"CH DE ROMILLY/SEINE";"public";0;0;0;10105;"ROMILLY-SUR-SEINE";"3.7262844662";"48.517713587";"AVENUE PAUL V COUTURIER";"10";"AUBE";"44";"GRAND EST"
"152";"100000801";"HL DE NOGENT-SUR-SEINE";"public";0;0;0;10400;"NOGENT-SUR-SEINE";"3.5016951761";"48.492776215";"5 PLACE ARISTIDE BRIAND";"10";"AUBE";"44";"GRAND EST"
"153";"100005958";"CENTRE D'AUTODIALYSE ROMILLY";"private for profit";0;0;0;10100;"ROMILLY-SUR-SEINE";"3.718530622";"48.511184504";"RUE DE CHAMPAGNE";"10";"AUBE";"44";"GRAND EST"
"154";"100006550";"CENTRE D'AUTODIALYSE";"private for profit";0;0;0;10430;"ROSIERES-PRES-TROYES";"4.0647851597";"48.274822911";"CHEMIN DES ECOLES";"10";"AUBE";"44";"GRAND EST"
"155";"100009364";"MCO COMTE HENRI - CH DE TROYES";"public";0;0;0;10000;"TROYES";"4.0713064925";"48.277337527";"37 RUE DE LA MARNE";"10";"AUBE";"44";"GRAND EST"
"156";"100009380";"UNITÉ D'ALCOOLOGIE JEAN SCHIFFER";"public";0;0;0;10150;"PONT-SAINTE-MARIE";"4.1082656224";"48.318820543";"1 AVENUE MARECHAL LECLERC";"10";"AUBE";"44";"GRAND EST"
"157";"100010206";"ANTENNE SMUR DE BAR SUR AUBE";"public";0;0;0;10200;"BAR-SUR-AUBE";"4.7149621328";"48.231255057";"2 RUE GASTON CHEQ";"10";"AUBE";"44";"GRAND EST"
"158";"100010818";"GCS HÔPITAL PRIVÉ DE L'AUBE SITE CLQ";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"10";"AUBE";"44";"GRAND EST"
"159";"110000023";"CH CARCASSONNE";"public";0;0;0;11010;"CARCASSONNE";"2.3999104677";"43.219099796";"1060 CHEMIN DE LA MADELEINE";"11";"AUDE";"76";"OCCITANIE"
"160";"110000049";"CH JP CASSABEL CASTELNAUDARY";"public";0;0;0;11400;"CASTELNAUDARY";"1.9613697804";"43.315341456";"19 AVENUE MONSEIGNEUR DE LANGLE";"11";"AUDE";"76";"OCCITANIE"
"161";"110000056";"CH NARBONNE";"public";0;0;0;11108;"NARBONNE";"3.0001106201";"43.180613955";"BOULEVARD DOCTEUR LACROIX";"11";"AUDE";"76";"OCCITANIE"
"162";"110000189";"CH LIMOUX QUILLAN SITE DE LIMOUX";"public";0;0;0;11304;"LIMOUX";"2.2192498443";"43.055451158";"17 RUE MADELEINE BRES";"11";"AUDE";"76";"OCCITANIE"
"163";"110000247";"CH LEZIGNAN CORBIERES";"public";0;0;0;11202;"LEZIGNAN-CORBIERES";"2.7582725952";"43.194690055";"BOULEVARD PASTEUR";"11";"AUDE";"76";"OCCITANIE"
"164";"110004413";"AIDER UAD NARBONNE";"private for profit";0;0;0;11100;"NARBONNE";"2.9973447697";"43.188160592";"10 QUAI D'ALSACE";"11";"AUDE";"76";"OCCITANIE"
"165";"110004421";"AIDER UAD LIMOUX";"private for profit";0;0;0;11300;"LIMOUX";"2.2192498443";"43.055451158";"17 RUE MADELEINE BRES";"11";"AUDE";"76";"OCCITANIE"
"166";"110004439";"AIDER UAD DE TREBES";"private for profit";0;0;0;11800;"TREBES";"2.4435994845";"43.208818306";"ROUTE DE NARBONNE NATIONALE 113";"11";"AUDE";"76";"OCCITANIE"
"167";"110005311";"AIDER UAD DE CARCASSONNE";"private for profit";0;0;0;11890;"CARCASSONNE";"2.3551417997";"43.205681501";"1060 CHEMIN DE CHRISTOL";"11";"AUDE";"76";"OCCITANIE"
"168";"110007580";"CH CARCASSONNE SMUR ANTENNE CASTELNAUD";"public";0;0;0;11400;"CASTELNAUDARY";"1.9613697804";"43.315341456";"19 AVENUE MONSEIGNEUR DE LANGLE";"11";"AUDE";"76";"OCCITANIE"
"169";"110007598";"CH CARCASSONNE SMUR ANTENNE QUILLAN";"public";0;0;0;11500;"QUILLAN";"2.1857257853";"42.876903463";"RUE DU DR ROUEYLOU";"11";"AUDE";"76";"OCCITANIE"
"170";"110780228";"POLYCLINIQUE LE LANGUEDOC";"private for profit";0;0;0;11108;"NARBONNE";"3.0257528892";"43.187294045";"12 AVENUE DE LA COTE DES ROSES";"11";"AUDE";"76";"OCCITANIE"
"171";"110780236";"CH LIMOUX QUILLAN SITE DE QUILLAN";"public";0;0;0;11500;"QUILLAN";"2.1857257853";"42.876903463";"RUE DU DOCTEUR ROUEYLOU";"11";"AUDE";"76";"OCCITANIE"
"172";"110780483";"CLINIQUE MONTREAL";"private for profit";0;0;0;11890;"CARCASSONNE";"2.2955702926";"43.223255022";"ROUTE DE BRAM";"11";"AUDE";"76";"OCCITANIE"
"173";"120000039";"CH DE RODEZ HÔPITAL JACQUES PUEL";"public";0;0;0;12027;"RODEZ";"2.5548423886";"44.359561765";"AVENUE DE L'HOPITAL";"12";"AVEYRON";"76";"OCCITANIE"
"174";"120000054";"CH VILLEFRANCHE SITE CHARTREUSE";"public";0;0;0;12200;"VILLEFRANCHE-DE-ROUERGUE";"2.0321179679";"44.342333651";"AVENUE CAYLET";"12";"AVEYRON";"76";"OCCITANIE"
"175";"120000070";"CH PIERRE DELPECH DECAZEVILLE";"public";0;0;0;12300;"DECAZEVILLE";"2.2518540253";"44.569115849";"60 AVENUE PROSPER ALFARIC";"12";"AVEYRON";"76";"OCCITANIE"
"176";"120000088";"CH ETIENNE RIVIE ST GENIEZ D'OLT";"public";0;0;0;12130;"SAINT GENIEZ D'OLT ET D'AUBRAC";"2.9763411247";"44.46829223";"RUE RIVIE";"12";"AVEYRON";"76";"OCCITANIE"
"177";"120000096";"CHIC ESPALION ST LAURENT D'OLT";"public";0;0;0;12500;"ESPALION";"2.7629802981";"44.526032116";"RUE SOEUR MARIE CATON";"12";"AVEYRON";"76";"OCCITANIE"
"178";"120001748";"UNITÉ DIALYSE MEDICALISEE MILLAU";"private for profit";0;0;0;12100;"MILLAU";"3.0516910169";"44.095406145";"907 RUE DE NAULAS";"12";"AVEYRON";"76";"OCCITANIE"
"179";"120004569";"CH MILLAU";"public";0;0;0;12101;"MILLAU";"3.0519010849";"44.092948941";"265 BOULEVARD ACHILLE SOUQUES";"12";"AVEYRON";"76";"OCCITANIE"
"180";"120004668";"CH EMILE BOREL ST AFFRIQUE";"public";0;0;0;12402;"SAINT-AFFRIQUE";"2.8745282431";"43.958131664";"88 AVENUE DR LUCIEN GALTIER";"12";"AVEYRON";"76";"OCCITANIE"
"181";"120005228";"ANTENNE D'AUTODIALYSE ASSISTEE RODEZ";"private for profit";0;0;0;12000;"RODEZ";"2.5571742437";"44.358202909";"19 AVENUE JEAN MONNET";"12";"AVEYRON";"76";"OCCITANIE"
"182";"120007786";"AAIR UAD UDM ST REMY";"private for profit";0;0;0;NA;NA;NA;NA;NA;"12";"AVEYRON";"76";"OCCITANIE"
"183";"130000409";"CHIC SITE D'AIX EN PROVENCE";"public";0;0;0;13616;"AIX-EN-PROVENCE";"5.4414105268";"43.53572762";"AVENUE DES TAMARIS";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"184";"130000516";"CH LOUIS BRUNET D'ALLAUCH";"public";0;0;0;13718;"ALLAUCH";"5.4697622514";"43.335903245";"CHEMIN DES MILLE ECUS";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"185";"130000565";"CH GENERAL D'AUBAGNE";"public";0;0;0;13400;"AUBAGNE";"5.5633487977";"43.291513032";"179 AVENUE DES SOEURS GASTINE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"186";"130001225";"HÔPITAL DU PAYS SALONAIS";"public";0;0;0;13658;"SALON-DE-PROVENCE";"5.1025301763";"43.639356089";"207 AVENUE JULIEN FABRE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"187";"130001647";"INSTITUT PAOLI - CALMETTES";"public";0;0;0;13273;"MARSEILLE 9E ARRONDISSEMENT";"5.4106936115";"43.263527267";"232 BOULEVARD SAINTE MARGUERITE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"188";"130002215";"CH GENERAL LA CIOTAT";"public";0;0;0;13708;"LA CIOTAT";"5.6072197658";"43.179132105";"BOULEVARD LAMARTINE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"189";"130002827";"CH JOSEPH IMBERT D'ARLES";"public";0;0;0;13637;"ARLES";"4.6281000637";"43.657999307";"QUARTIER FOURCHON";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"190";"130002835";"CH DE MARTIGUES HÔPITAL DES RAYETTES";"public";0;0;0;13698;"MARTIGUES";"5.0362029038";"43.415794432";"3 BOULEVARD DES RAYETTES";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"191";"130008253";"CLINIQUE DE VITROLLES";"private for profit";0;0;0;13741;"VITROLLES";"5.2498749222";"43.448043724";"RUE BEL AIR LA TUILIERE II";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"192";"130008287";"ADPC AUTODIALYSE MARSEILLE";"private for profit";0;0;0;13002;"MARSEILLE 2E ARRONDISSEMENT";"5.3691256859";"43.305944181";"18 RUE D'HOZIER";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"193";"130024268";"NEPHROCARE SALON CENTRE D'HEMODIALYSE";"private for profit";0;0;0;13300;"SALON-DE-PROVENCE";"5.1030150974";"43.637033435";"133 AVENUE LEON BLUM";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"194";"130034002";"DIAVERUM PROVENCE SALON";"private for profit";0;0;0;13300;"SALON-DE-PROVENCE";"5.0910579118";"43.650351666";"449 AVENUE DE LATTRE DE TASSIGNY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"195";"130034044";"DIAVERUM PROVENCE MARIGNANE";"private for profit";0;0;0;13700;"MARIGNANE";"5.2163867484";"43.402239601";"AVENUE GENERAL RAOUL SALAN";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"196";"130034093";"DIAVERUM PROVENCE HE MARSEILLE 3E";"private for profit";0;0;0;13003;"MARSEILLE 3E ARRONDISSEMENT";"5.3730512895";"43.309700975";"6 RUE DESIREE CLARY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"197";"130034531";"DIAVERUM PROVENCE ARLES";"private for profit";0;0;0;13633;"ARLES";"4.6281000637";"43.657999307";"860 CHEMIN DE FOURCHON";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"198";"130034556";"ATUP AUTODIALYSE MARTIGUES";"private for profit";0;0;0;13500;"MARTIGUES";"5.053724144";"43.404808219";"CHEMIN DU PARADIS BAT D";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"199";"130034614";"AUTODIALYSE ET VACANCES ADPC";"private for profit";0;0;0;13009;"MARSEILLE 9E ARRONDISSEMENT";"5.3975156118";"43.257268913";"11 RUE JULES ISAAC";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"200";"130035223";"AUTODIALYSE ACTIPOLE 12";"private for profit";0;0;0;13012;"MARSEILLE 12E ARRONDISSEMENT";"5.4239602093";"43.296736478";"7 RUE GASTON DE FLOTTE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"201";"130035959";"UNITÉ DE DIALYSE MEDICALISEE ADPC";"private for profit";0;0;0;13005;"MARSEILLE 5E ARRONDISSEMENT";"5.3964768908";"43.289474608";"147 BOULEVARD BAILLE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"202";"130036650";"AUTODIALYSE ATUP";"private for profit";0;0;0;13700;"MARIGNANE";"5.2173998935";"43.411236796";"AVENUE 8 MAI 1945";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"203";"130038003";"DIALYSAIX - CENTRE D'HÉMODIALYSE D'AIX EN PROVENCE";"private for profit";0;0;0;13100;"AIX-EN-PROVENCE";"5.4579582072";"43.530349142";"50 AVENUE DOCTEUR AURIENTIS";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"204";"130041767";"EUROMED CARDIO";"private for profit";0;0;0;13003;"MARSEILLE 3E ARRONDISSEMENT";"5.3730512895";"43.309700975";"6 RUE DESIREE CLARY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"205";"130042096";"GCS CENTRE CARDIO AXIUM RAMBO";"private for profit";0;0;0;13090;"AIX-EN-PROVENCE";"5.4343414221";"43.535922456";"21 AVENUE ALFRED CAPUS";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"206";"130043664";"HÔPITAL EUROPEEN DESBIEF AMBROISE PARE";"private not-for-profit";0;0;1;13003;"MARSEILLE 3E ARRONDISSEMENT";"5.3730512895";"43.309700975";"6 RUE DESIREE CLARY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"207";"130044753";"CLINIQUE MONTICELLI VELODROME";"private for profit";0;0;0;13008;"MARSEILLE 8E ARRONDISSEMENT";"5.3681444219";"43.226860316";"8 ALLEE MARCEL LECLERC";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"208";"130044845";"ATUP AUTO DIALYSE MARSEILLE 13";"private for profit";0;0;0;NA;NA;NA;NA;NA;"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"209";"130044977";"APHM ANTENNE SMUR DE MARIGNANE";"public";1;0;0;13700;"MARIGNANE";"5.2125480982";"43.420867028";"12 RUE DU STADE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"210";"130044985";"APHM ANTENNE SMUR DE LOUVAIN";"public";1;0;0;13008;"MARSEILLE 8E ARRONDISSEMENT";"5.3903117661";"43.276273651";"10 BOULEVARD DE LOUVAIN";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"211";"130044993";"APHM ANTENNE SMUR DE PLOMBIERES";"public";1;0;0;13003;"MARSEILLE 3E ARRONDISSEMENT";"5.3800627364";"43.318033681";"139 BOULEVARD DE PLOMBIERES";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"212";"130045008";"APHM ANTENNE SMUR D'ENDOUME";"public";1;0;0;13007;"MARSEILLE 7E ARRONDISSEMENT";"5.361699996";"43.287423376";"55 RUE SAUVEUR TOBELEM";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"213";"130045016";"APHM ANTENNE SMUR DE MARIGNANE";"public";1;0;0;13700;"MARIGNANE";"5.1950250693";"43.436343622";"ROUTE DE LA PLAGE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"214";"130045040";"APHM ANTENNE SMUR DE LAVERAN";"public";1;0;0;13013;"MARSEILLE 13E ARRONDISSEMENT";"5.413662221";"43.326828791";"";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"215";"130045263";"LA MAISON VILLA IZOI";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"216";"130046162";"INSTITUT HOSPITALO UNIVERSITAIRE";"public";1;0;0;NA;NA;NA;NA;NA;"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"217";"130050396";"ADPC MARTIGUES SITE CH";"private for profit";0;0;0;NA;NA;NA;NA;NA;"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"218";"130050917";"GCS CLINIQUE JEANNE D'ARC";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"219";"130780521";"APHM HÔPITAL NORD";"public";1;0;0;13015;"MARSEILLE 15E ARRONDISSEMENT";"5.3629234359";"43.38102288";"CHEMIN DES BOURRELY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"220";"130780521";"APHM HÔPITAL NORD";"public";1;0;0;13015;"MARSEILLE 15E ARRONDISSEMENT";"5.3629234359";"43.38102288";"CHEMIN DES BOURRELY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"221";"130781255";"CLINIQUE SAINT-THOMAS";"private not-for-profit";0;0;0;13090;"AIX-EN-PROVENCE";"5.4579394236";"43.531933844";"38 COURS DES ARTS ET METIERS";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"222";"130781370";"CLINIQUE JEANNE D'ARC";"private for profit";0;0;0;13637;"ARLES";"4.639580208";"43.677113801";"7 RUE NICOLAS SABOLY";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"223";"130781479";"CLINIQUE LA CASAMANCE";"private for profit";0;0;1;13675;"AUBAGNE";"5.5312616986";"43.276294104";"33 BOULEVARD DES FARIGOULES";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"224";"130781867";"CLINIQUE DE LA CIOTAT";"private for profit";0;0;0;13600;"LA CIOTAT";"5.6072197658";"43.179132105";"BOULEVARD LAMARTINE";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"225";"130782071";"CLINIQUE DE L'ETANG DE L'OLIVIER";"private for profit";0;0;0;13801;"ISTRES";"4.9915505587";"43.507502937";"4 RUE ROGER CARPENTIER";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"226";"130782147";"CLINIQUE GENERALE DE MARIGNANE";"private for profit";0;0;0;13721;"MARIGNANE";"5.2163867484";"43.402239601";"AVENUE GENERAL RAOUL SALAN";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"227";"130782162";"CLINIQUE DE MARTIGUES";"private for profit";0;0;1;13691;"MARTIGUES";"5.0525821597";"43.401167115";"9 RUE EDOUARD AMAVET";"13";"BOUCHES-DU-RHÔNE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
