"finessGeo_index","Hospital_index","TOT_etb","TOT_compet","finessGeo_competitor","Hospital_competitor"
"660780669","CLINIQUE NOTRE DAME D ESPERANCE",394,265,"660780784","CLINIQUE SAINT PIERRE"
"660780669","CLINIQUE NOTRE DAME D ESPERANCE",380,184,"660006305","LA CLINIQUE MUTUALISTE CATALANE"
"660780669","CLINIQUE NOTRE DAME D ESPERANCE",394,103,"660000084","CH PERPIGNAN"
"660780669","CLINIQUE NOTRE DAME D ESPERANCE",353,37,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"660780669","CLINIQUE NOTRE DAME D ESPERANCE",275,13,"340015502","CLINIQUE LE MILLENAIRE"
"660780784","CLINIQUE SAINT PIERRE",207,260,"660780669","CLINIQUE NOTRE DAME D ESPERANCE"
"660780784","CLINIQUE SAINT PIERRE",207,143,"660006305","LA CLINIQUE MUTUALISTE CATALANE"
"660780784","CLINIQUE SAINT PIERRE",207,58,"660000084","CH PERPIGNAN"
"660780784","CLINIQUE SAINT PIERRE",207,25,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"660780784","CLINIQUE SAINT PIERRE",183,9,"340015502","CLINIQUE LE MILLENAIRE"
"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL",420,677,"670018068","CLINIQUE RHENA GCS"
"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL",420,350,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL",406,280,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL",305,56,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL",327,32,"670783273","HÃ”PITAL DE HAUTEPIERRE"
"670000165","CH SAINTE-CATHERINE DE SAVERNE",118,42,"670018068","CLINIQUE RHENA GCS"
"670000165","CH SAINTE-CATHERINE DE SAVERNE",106,28,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670000165","CH SAINTE-CATHERINE DE SAVERNE",107,25,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670000165","CH SAINTE-CATHERINE DE SAVERNE",84,9,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670000165","CH SAINTE-CATHERINE DE SAVERNE",56,7,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"670018068","CLINIQUE RHENA GCS",945,489,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670018068","CLINIQUE RHENA GCS",945,453,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670018068","CLINIQUE RHENA GCS",945,352,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670018068","CLINIQUE RHENA GCS",673,107,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"670018068","CLINIQUE RHENA GCS",580,72,"680000684","HÃ”PITAL LOUIS PASTEUR"
"670780170","CLINIQUE DE L'ORANGERIE STRASB.",388,719,"670018068","CLINIQUE RHENA GCS"
"670780170","CLINIQUE DE L'ORANGERIE STRASB.",388,376,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670780170","CLINIQUE DE L'ORANGERIE STRASB.",388,282,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670780170","CLINIQUE DE L'ORANGERIE STRASB.",329,85,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"670780170","CLINIQUE DE L'ORANGERIE STRASB.",329,35,"670780386","CLINIQUE SAINTE ODILE HAGUENAU"
"670780212","CLINIQUE SAINTE-ANNE - GHSV",266,551,"670018068","CLINIQUE RHENA GCS"
"670780212","CLINIQUE SAINTE-ANNE - GHSV",266,295,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670780212","CLINIQUE SAINTE-ANNE - GHSV",266,292,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670780212","CLINIQUE SAINTE-ANNE - GHSV",230,49,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"670780212","CLINIQUE SAINTE-ANNE - GHSV",202,27,"670783273","HÃ”PITAL DE HAUTEPIERRE"
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU",118,86,"670018068","CLINIQUE RHENA GCS"
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU",118,57,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU",118,47,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU",118,37,"670780386","CLINIQUE SAINTE ODILE HAGUENAU"
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU",118,25,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670780386","CLINIQUE SAINTE ODILE HAGUENAU",14,40,"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU"
"670780386","CLINIQUE SAINTE ODILE HAGUENAU",14,35,"670018068","CLINIQUE RHENA GCS"
"670780386","CLINIQUE SAINTE ODILE HAGUENAU",14,19,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670780386","CLINIQUE SAINTE ODILE HAGUENAU",14,11,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670780386","CLINIQUE SAINTE ODILE HAGUENAU",14,10,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670783273","HÃ”PITAL DE HAUTEPIERRE",19,379,"670018068","CLINIQUE RHENA GCS"
"670783273","HÃ”PITAL DE HAUTEPIERRE",19,186,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"670783273","HÃ”PITAL DE HAUTEPIERRE",19,180,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"670783273","HÃ”PITAL DE HAUTEPIERRE",19,129,"670780212","CLINIQUE SAINTE-ANNE - GHSV"
"670783273","HÃ”PITAL DE HAUTEPIERRE",19,7,"670780386","CLINIQUE SAINTE ODILE HAGUENAU"
"680000494","CLINIQUE DIACONAT ROOSEVELT",1016,280,"680000684","HÃ”PITAL LOUIS PASTEUR"
"680000494","CLINIQUE DIACONAT ROOSEVELT",478,167,"900003039","HNFC SITE TREVENANS"
"680000494","CLINIQUE DIACONAT ROOSEVELT",964,158,"680004546","HÃ”PITAL EMILE MULLER"
"680000494","CLINIQUE DIACONAT ROOSEVELT",730,35,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"680000494","CLINIQUE DIACONAT ROOSEVELT",67,33,"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE"
"680000684","HÃ”PITAL LOUIS PASTEUR",367,363,"680000494","CLINIQUE DIACONAT ROOSEVELT"
"680000684","HÃ”PITAL LOUIS PASTEUR",111,44,"680004546","HÃ”PITAL EMILE MULLER"
"680000684","HÃ”PITAL LOUIS PASTEUR",287,36,"670018068","CLINIQUE RHENA GCS"
"680000684","HÃ”PITAL LOUIS PASTEUR",282,26,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"680000684","HÃ”PITAL LOUIS PASTEUR",307,21,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"680004546","HÃ”PITAL EMILE MULLER",60,327,"680000494","CLINIQUE DIACONAT ROOSEVELT"
"680004546","HÃ”PITAL EMILE MULLER",60,29,"680000684","HÃ”PITAL LOUIS PASTEUR"
"680004546","HÃ”PITAL EMILE MULLER",60,8,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"680004546","HÃ”PITAL EMILE MULLER",60,6,"900003039","HNFC SITE TREVENANS"
"680004546","HÃ”PITAL EMILE MULLER",37,2,"670018068","CLINIQUE RHENA GCS"
"690000575","CH NORD OUEST - VILLEFRANCHE",203,165,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690000575","CH NORD OUEST - VILLEFRANCHE",203,116,"690807367","POLYCLINIQUE DU BEAUJOLAIS"
"690000575","CH NORD OUEST - VILLEFRANCHE",159,24,"690793468","INFIRMERIE PROTESTANTE DE LYON"
"690000575","CH NORD OUEST - VILLEFRANCHE",187,23,"690780390","POLYCLINIQUE DE RILLIEUX"
"690000575","CH NORD OUEST - VILLEFRANCHE",203,22,"690023239","CLINIQUE DU PARC"
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA",34,205,"690023239","CLINIQUE DU PARC"
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA",34,167,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA",34,88,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA",34,67,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA",34,59,"380785956","CLINIQUE DES CEDRES"
"690023239","CLINIQUE DU PARC",847,1142,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690023239","CLINIQUE DU PARC",847,699,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690023239","CLINIQUE DU PARC",847,331,"380785956","CLINIQUE DES CEDRES"
"690023239","CLINIQUE DU PARC",756,257,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690023239","CLINIQUE DU PARC",229,252,"420011413","HÃ”PITAL PRIVÃ‰ DE LA LOIRE"
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ",120,387,"690023239","CLINIQUE DU PARC"
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ",120,370,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ",120,261,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ",120,145,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ",120,98,"380785956","CLINIQUE DES CEDRES"
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰",181,299,"690023239","CLINIQUE DU PARC"
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰",181,291,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰",181,156,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰",181,88,"380785956","CLINIQUE DES CEDRES"
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰",181,72,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"690054713","CLINIQUE LES PORTES DU SUD",12,63,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690054713","CLINIQUE LES PORTES DU SUD",12,58,"690023239","CLINIQUE DU PARC"
"690054713","CLINIQUE LES PORTES DU SUD",12,46,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690054713","CLINIQUE LES PORTES DU SUD",12,42,"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD"
"690054713","CLINIQUE LES PORTES DU SUD",12,14,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"690780390","POLYCLINIQUE DE RILLIEUX",109,205,"690023239","CLINIQUE DU PARC"
"690780390","POLYCLINIQUE DE RILLIEUX",109,192,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690780390","POLYCLINIQUE DE RILLIEUX",109,98,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690780390","POLYCLINIQUE DE RILLIEUX",109,75,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690780390","POLYCLINIQUE DE RILLIEUX",109,60,"690793468","INFIRMERIE PROTESTANTE DE LYON"
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD",69,133,"690023239","CLINIQUE DU PARC"
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD",69,128,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD",69,74,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD",69,45,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD",69,41,"380785956","CLINIQUE DES CEDRES"
"690780648","CLINIQUE DE LA SAUVEGARDE",2347,1115,"690023239","CLINIQUE DU PARC"
"690780648","CLINIQUE DE LA SAUVEGARDE",2058,899,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690780648","CLINIQUE DE LA SAUVEGARDE",2011,536,"380785956","CLINIQUE DES CEDRES"
"690780648","CLINIQUE DE LA SAUVEGARDE",2199,393,"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL"
"690780648","CLINIQUE DE LA SAUVEGARDE",2059,327,"690793468","INFIRMERIE PROTESTANTE DE LYON"
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS",809,898,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS",809,755,"690023239","CLINIQUE DU PARC"
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS",690,246,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS",798,243,"380785956","CLINIQUE DES CEDRES"
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS",399,239,"380780197","CLINIQUE SAINT VINCENT DE PAUL"
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL",117,400,"690023239","CLINIQUE DU PARC"
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL",117,393,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL",117,262,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL",101,123,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL",117,119,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"690793468","INFIRMERIE PROTESTANTE DE LYON",166,419,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690793468","INFIRMERIE PROTESTANTE DE LYON",166,314,"690023239","CLINIQUE DU PARC"
"690793468","INFIRMERIE PROTESTANTE DE LYON",147,134,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690793468","INFIRMERIE PROTESTANTE DE LYON",102,96,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690793468","INFIRMERIE PROTESTANTE DE LYON",153,95,"380785956","CLINIQUE DES CEDRES"
"690805361","CH ST JOSEPH ST LUC",44,242,"690023239","CLINIQUE DU PARC"
"690805361","CH ST JOSEPH ST LUC",44,219,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690805361","CH ST JOSEPH ST LUC",44,90,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"690805361","CH ST JOSEPH ST LUC",44,79,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"690805361","CH ST JOSEPH ST LUC",44,74,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"690807367","POLYCLINIQUE DU BEAUJOLAIS",120,161,"690000575","CH NORD OUEST - VILLEFRANCHE"
"690807367","POLYCLINIQUE DU BEAUJOLAIS",120,115,"690780648","CLINIQUE DE LA SAUVEGARDE"
"690807367","POLYCLINIQUE DU BEAUJOLAIS",100,15,"690793468","INFIRMERIE PROTESTANTE DE LYON"
"690807367","POLYCLINIQUE DU BEAUJOLAIS",95,14,"690023239","CLINIQUE DU PARC"
"690807367","POLYCLINIQUE DU BEAUJOLAIS",106,13,"710006859","POLYCLINIQUE DU VAL DE SAONE"
"710006859","POLYCLINIQUE DU VAL DE SAONE",76,116,"710978289","CH LES CHANAUX MACON"
"710006859","POLYCLINIQUE DU VAL DE SAONE",76,18,"690780648","CLINIQUE DE LA SAUVEGARDE"
"710006859","POLYCLINIQUE DU VAL DE SAONE",76,7,"010780195","CLINIQUE CONVERT BOURG-EN-B."
"710006859","POLYCLINIQUE DU VAL DE SAONE",65,4,"690023239","CLINIQUE DU PARC"
"710006859","POLYCLINIQUE DU VAL DE SAONE",57,4,"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ"
"710010067","CH DU PAYS CHAROLAIS BRIONNAIS",37,24,"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE"
"710010067","CH DU PAYS CHAROLAIS BRIONNAIS",39,10,"710978263","CH WILLIAM MOREY CHALON SUR SAONE"
"710010067","CH DU PAYS CHAROLAIS BRIONNAIS",24,7,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"710010067","CH DU PAYS CHAROLAIS BRIONNAIS",65,6,"690780648","CLINIQUE DE LA SAUVEGARDE"
"710010067","CH DU PAYS CHAROLAIS BRIONNAIS",63,5,"710978289","CH LES CHANAUX MACON"
"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE",142,95,"710978263","CH WILLIAM MOREY CHALON SUR SAONE"
"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE",131,17,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE",20,12,"710010067","CH DU PAYS CHAROLAIS BRIONNAIS"
"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE",111,8,"210780789","CLINIQUE MUTUALISTE BENIGNE JOLY"
"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE",97,7,"690780648","CLINIQUE DE LA SAUVEGARDE"
"710978263","CH WILLIAM MOREY CHALON SUR SAONE",96,102,"710780917","HÃ”PITAL PRIVÃ‰ SAINTE MARIE"
"710978263","CH WILLIAM MOREY CHALON SUR SAONE",96,10,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"710978263","CH WILLIAM MOREY CHALON SUR SAONE",79,7,"710978289","CH LES CHANAUX MACON"
"710978263","CH WILLIAM MOREY CHALON SUR SAONE",66,5,"690780648","CLINIQUE DE LA SAUVEGARDE"
"710978263","CH WILLIAM MOREY CHALON SUR SAONE",66,3,"210780789","CLINIQUE MUTUALISTE BENIGNE JOLY"
"710978289","CH LES CHANAUX MACON",144,94,"710006859","POLYCLINIQUE DU VAL DE SAONE"
"710978289","CH LES CHANAUX MACON",144,26,"690780648","CLINIQUE DE LA SAUVEGARDE"
"710978289","CH LES CHANAUX MACON",130,9,"010780195","CLINIQUE CONVERT BOURG-EN-B."
"710978289","CH LES CHANAUX MACON",99,8,"690807367","POLYCLINIQUE DU BEAUJOLAIS"
"710978289","CH LES CHANAUX MACON",37,6,"690000575","CH NORD OUEST - VILLEFRANCHE"
"720000199","CLINIQUE DU PRE",137,75,"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS"
"720000199","CLINIQUE DU PRE",116,20,"490014909","CLINIQUE DE L'ANJOU"
"720000199","CLINIQUE DU PRE",110,5,"490000049","CHU ANGERS SITE LARREY"
"720000199","CLINIQUE DU PRE",77,3,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"720000199","CLINIQUE DU PRE",21,2,"440033819","SANTÃ‰ ATLANTIQUE"
"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS",60,93,"720000199","CLINIQUE DU PRE"
"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS",60,14,"490014909","CLINIQUE DE L'ANJOU"
"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS",48,3,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS",48,2,"490000049","CHU ANGERS SITE LARREY"
"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS",48,2,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"730000031","CHMS - SITE CHAMBERY MCO",94,37,"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE"
"730000031","CHMS - SITE CHAMBERY MCO",94,35,"690780648","CLINIQUE DE LA SAUVEGARDE"
"730000031","CHMS - SITE CHAMBERY MCO",83,15,"740780424","CLINIQUE GENERALE ANNECY"
"730000031","CHMS - SITE CHAMBERY MCO",83,14,"690023239","CLINIQUE DU PARC"
"730000031","CHMS - SITE CHAMBERY MCO",94,12,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE",49,81,"730000031","CHMS - SITE CHAMBERY MCO"
"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE",49,28,"690780648","CLINIQUE DE LA SAUVEGARDE"
"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE",49,25,"740780424","CLINIQUE GENERALE ANNECY"
"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE",49,18,"690023239","CLINIQUE DU PARC"
"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE",49,14,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE",265,371,"740781141","CH ALPES LEMAN"
"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE",265,36,"740780424","CLINIQUE GENERALE ANNECY"
"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE",235,26,"690780648","CLINIQUE DE LA SAUVEGARDE"
"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE",213,17,"690023239","CLINIQUE DU PARC"
"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE",118,8,"380785956","CLINIQUE DES CEDRES"
"740780424","CLINIQUE GENERALE ANNECY",240,41,"730000031","CHMS - SITE CHAMBERY MCO"
"740780424","CLINIQUE GENERALE ANNECY",94,36,"730004298","HÃ”PITAL PRIVÃ‰ MEDIPOLE DE SAVOIE"
"740780424","CLINIQUE GENERALE ANNECY",219,34,"690780648","CLINIQUE DE LA SAUVEGARDE"
"740780424","CLINIQUE GENERALE ANNECY",240,21,"740781141","CH ALPES LEMAN"
"740780424","CLINIQUE GENERALE ANNECY",219,18,"690023239","CLINIQUE DU PARC"
"740781141","CH ALPES LEMAN",483,282,"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE"
"740781141","CH ALPES LEMAN",437,186,"740780424","CLINIQUE GENERALE ANNECY"
"740781141","CH ALPES LEMAN",368,182,"690023239","CLINIQUE DU PARC"
"740781141","CH ALPES LEMAN",434,178,"690780648","CLINIQUE DE LA SAUVEGARDE"
"740781141","CH ALPES LEMAN",90,83,"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰"
"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH",32,50,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH",32,35,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH",32,34,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH",32,31,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH",32,26,"750300154","CLINIQUE TURIN"
"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE",93,116,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE",93,114,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE",75,98,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE",93,93,"940813033","CLINIQUE DE BERCY"
"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE",93,86,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750100232","GHU APHP NUP SITE BICHAT C BERNARD",28,272,"510024979","POLYCLINIQUE DE BEZANNES"
"750100232","GHU APHP NUP SITE BICHAT C BERNARD",278,155,"750300154","CLINIQUE TURIN"
"750100232","GHU APHP NUP SITE BICHAT C BERNARD",278,132,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750100232","GHU APHP NUP SITE BICHAT C BERNARD",250,132,"930000328","CH GENERAL DELAFONTAINE"
"750100232","GHU APHP NUP SITE BICHAT C BERNARD",278,111,"750301145","CLINIQUE DU MONT LOUIS"
"750150104","INSTITUT MUTUALISTE MONTSOURIS",37,84,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750150104","INSTITUT MUTUALISTE MONTSOURIS",37,58,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"750150104","INSTITUT MUTUALISTE MONTSOURIS",37,57,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750150104","INSTITUT MUTUALISTE MONTSOURIS",37,40,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"750150104","INSTITUT MUTUALISTE MONTSOURIS",37,38,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON",123,76,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON",123,71,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON",123,67,"750300154","CLINIQUE TURIN"
"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON",123,52,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON",123,51,"750301145","CLINIQUE DU MONT LOUIS"
"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE",218,189,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE",185,158,"940813033","CLINIQUE DE BERCY"
"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE",199,157,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE",148,155,"940000573","CHIC DE CRETEIL"
"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE",218,138,"750300154","CLINIQUE TURIN"
