"finessGeo","code_geo","annee","rs","statut","adresse","code_postal","ville","longitude","latitude","code_dep","lib_dep","code_reg","lib_reg","cso","LAB_SOFFCO"
"060781200","06000",2025,"CLINIQUE SAINT ANTOINE","private for profit","7 AVENUE DURANTE",6004,"NICE","7.2624769548","43.701953505","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060785003","06000",2025,"CHU DE NICE HÔPITAL PASTEUR","public academic","30 AVENUE DE LA VOIE ROMAINE",6000,"NICE","7.2828161606","43.724935824","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060785219","06250",2019,"CLINIQUE PLEIN CIEL","private for profit","122 AVENUE DU DOCTEUR MAURICE DONAT",6254,"MOUGINS","7.0116629327","43.609767283","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060788957","06000",2025,"CHU DE NICE HÔPITAL DE CIMIEZ","public academic","4 AVENUE REINE VICTORIA",6003,"NICE","7.2734005385","43.720989591","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060789195","06000",2025,"CHU DE NICE HÔPITAL DE L'ARCHET","public academic","151 ROUTE SAINT ANTOINE DE GINESTIERE",6200,"NICE","7.2036359123","43.70156785","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",1,0
"060791811","06000",2025,"HÔPITAL PRIVÉ GERIATRIQUE LES SOURCES","private not-for-profit","10 CAMIN RENE PIETRUSCHI",6105,"NICE","7.2769639421","43.740567003","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060791860","06700",2025,"CENTRE D'HEMODIALYSE A TZANCK","private for profit","AVENUE DU DOCTEUR MAURICE DONAT",6700,"SAINT LAURENT DU VAR","7.1867735481","43.661561687","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060792090","06730",2025,"AGATHIR DIALYSE A DOMICILE","private for profit","ZONE INDUSTRIELLE LA VALLIERE BAT 3",6730,"SAINT ANDRE DE LA ROCHE","7.2876238723","43.739841049","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060792736","06000",2025,"AGAHTIR AUTODIALYSE NICE","private for profit","25 RUE BARBERIS",6300,"NICE","7.2848919884","43.704704141","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060792850","06700",2018,"INST ARNAULT TZANCK DIALYSE A DOMICILE","private for profit","AVENUE DU DOCTEUR MAURICE DONAT",6721,"SAINT LAURENT DU VAR","7.1867735481","43.661561687","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060792900","06250",2025,"A TZANCK AUTODIALYSE MOUGINS","private for profit","122 AVENUE DU DOCTEUR MAURICE DONAT",6250,"MOUGINS","7.0116629327","43.609767283","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060792926","06600",2025,"CENTRE D'HEMODIALYSE LA RIVIERA ANTIBES","private for profit","103 AVENUE DE NICE",6600,"ANTIBES","7.1214490705","43.600465541","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060794013","06700",2025,"CENTRE CARDIO MEDICO CHIRURGICAL TZANCK","private not-for-profit","231 AVENUE DU DOCTEUR MAURICE DONAT",6721,"SAINT LAURENT DU VAR","7.1852198744","43.661531431","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060800166","06250",2025,"HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS","private for profit","122 AVENUE DU DOCTEUR MAURICE DONAT",6254,"MOUGINS","7.0116629327","43.609767283","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"060801016","06210",2025,"AGAHTIR AUTODIALYSE MANDELIEU","private for profit","601 AVENUE DE FREJUS",6210,"MANDELIEU LA NAPOULE","6.9320198578","43.542800313","06","ALPES-MARITIMES","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"070000013","07000",2025,"CH DE PRIVAS ARDECHE","public","2 AVENUE PASTEUR",7007,"PRIVAS","4.58727874","44.731761608","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000021","07260",2025,"CH DE JOYEUSE","public","RUE DU DOCTEUR PIALAT",7260,"JOYEUSE","4.2399136448","44.479041212","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000039","07150",2025,"CH DE VALLON PONT D'ARC","public","RUE LOUIS CLARON",7150,"VALLON PONT D ARC","4.3950050455","44.405683912","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000047","07C01",2025,"CH DE VILLENEUVE DE BERG","public","RUE DE L'HOPITAL",7170,"VILLENEUVE DE BERG","4.4996572155","44.558136965","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000062","07700",2025,"CH DE BOURG SAINT ANDEOL","public","RUE PAUL SEMARD",7700,"BOURG SAINT ANDEOL","4.6467081841","44.375791312","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000070","07160",2025,"CH DU CHEYLARD","public","1 RUE FERNAND LAFONT",7160,"LE CHEYLARD","4.4208151972","44.904075815","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000096","07C05",2025,"HÔPITAL DE MOZE","private not-for-profit","1 RUE DOCTEUR TOURASSE",7320,"SAINT AGREVE","4.3980791126","45.00915597","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000112","07140",2025,"CH LEOPOLD OLLIER","public","",7140,"CHAMBONAS","4.1408632317","44.416234832","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000146","07110",2025,"CH DE LARGENTIERE","public","AVENUE DES MARRONNIERS",7110,"LARGENTIERE","4.2925109381","44.541542136","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000179","07100",2025,"CH ARDECHE NORD","public","RUE DU BON PASTEUR",7103,"ANNONAY","4.66559747","45.242179506","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000187","07270",2025,"CH DE LAMASTRE","public","5 AVENUE DU DOCTEUR ELISEE CHARRA",7270,"LAMASTRE","4.579127358","44.985121154","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000195","07300",2025,"CH DE TOURNON SUR RHONE","public","50 RUE DES ALPES",7301,"TOURNON SUR RHONE","4.8540342844","45.055730262","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000203","07410",2025,"CH DE SAINT FELICIEN","public","2 RUE DU PONT VIEUX",7410,"SAINT FELICIEN","4.6290589553","45.086733524","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000484","07600",2025,"CH ARDECHE MERIDIONALE -VALS LES BAINS","public","19 AVENUE PAUL RIBEYRE",7600,"VALS LES BAINS","4.36899978","44.656166835","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070000609","07200",2025,"CH ARDECHE MERIDIONALE - AUBENAS","public","14 AVENUE DE BELLANDE",7205,"AUBENAS","4.3982658446","44.612923428","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070004726","07200",2025,"AGDUC CENTRE DE DIALYSE AMBULATOIRE DES MONTS D'ARDECHE AUBENAS","private for profit","14 AVENUE DE BELLANDE",7200,"AUBENAS","4.3982658446","44.612923428","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070780168","07200",2025,"CLINIQUE DU VIVARAIS","private for profit","55 RUE GEORGES COUDERC",7200,"AUBENAS","4.3902447696","44.611223811","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070780408","07100",2018,"CLINIQUE DES CEVENNES","private for profit","122 AVENUE FERDINAND JANVIER",7100,"ANNONAY","4.6693847729","45.260955183","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070780424","07500",2025,"CLINIQUE PASTEUR","private for profit","294 BOULEVARD GENERAL DE GAULLE",7500,"GUILHERAND GRANGES","4.88304658","44.934235018","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070786231","07200",2025,"AURAL UNITE AUTODIALYSE AUBENAS","private for profit","",7205,"AUBENAS","4.3898529516","44.620899013","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070786249","07100",2025,"AURAL UNITE AUTODIALYSE ANNONAY","private for profit","9 RUE SAINT PRIX BAROU",7100,"ANNONAY","4.664464362","45.243511305","07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"070786603","07100",2013,"AURAL ENTRAINEMENT ANNONAY","private for profit",NA,NA,NA,NA,NA,"07","ARDÈCHE","84","AUVERGNE-RHÔNE-ALPES",0,0
"080000110","08200",2025,"CH DE SEDAN","public","2 AVENUE GENERAL MARGUERITTE",8209,"SEDAN","4.940526685","49.705091909","08","ARDENNES","44","GRAND EST",0,0
"080000144","08000",2014,"CLINIQUE DU DOCTEUR LHOSTE","private for profit",NA,NA,NA,NA,NA,"08","ARDENNES","44","GRAND EST",0,0
"080000219","08300",2025,"CH DE RETHEL","public","1 PLACE HOURTOULE",8300,"RETHEL","4.3632932135","49.510640007","08","ARDENNES","44","GRAND EST",0,0
"080000276","08400",2025,"CH DE VOUZIERS","public","12 RUE HENRIONNET",8400,"VOUZIERS","4.7022853213","49.395211327","08","ARDENNES","44","GRAND EST",0,0
"080000284","08170",2025,"CH DE FUMAY","public","30 PLACE DU BATY",8170,"FUMAY","4.7094671457","49.992670065","08","ARDENNES","44","GRAND EST",0,0
"080000300","08700",2025,"CH DE NOUZONVILLE","public","65 RUE EDOUARD VAILLANT",8700,"NOUZONVILLE","4.7473488293","49.814944222","08","ARDENNES","44","GRAND EST",0,0
"080000425","08000",2025,"CH CHARLEVILLE - HÔPITAL MANCHESTER","public","45 AVENUE DE MANCHESTER",8011,"CHARLEVILLE MEZIERES","4.6951138297","49.761681308","08","ARDENNES","44","GRAND EST",0,0
"080005846","08140",2025,"UNITÉ D'AUTODIALYSE DE BAZEILLES","private for profit","RUE DU STADE",8140,"BAZEILLES","4.9866867544","49.679278949","08","ARDENNES","44","GRAND EST",0,0
"080006034","08000",2021,"CENTRE D'AUTODIALYSE","private for profit","99 ROUTE DE WARCQ",8000,"CHARLEVILLE MEZIERES","4.695777376","49.764538854","08","ARDENNES","44","GRAND EST",0,0
"080008568","08000",2021,"UNITÉ DE DIALYSE MEDICALISEE","private for profit","45 AVENUE DE MANCHESTER",8011,"CHARLEVILLE MEZIERES","4.6951138297","49.761681308","08","ARDENNES","44","GRAND EST",0,0
"080009814","08170",2025,"ANTENNE DE SMUR - CH CHARLEVILLE","public","PLACE DU BATY",8170,"FUMAY","4.7097965753","49.992934993","08","ARDENNES","44","GRAND EST",0,0
"080010267","08000",2019,"GCS TERRITORIAL ARDENNE NORD","private not-for-profit","57 COURS BRIAND",8013,"CHARLEVILLE MEZIERES","4.719715184","49.768822663","08","ARDENNES","44","GRAND EST",0,0
"080010465","08200",2025,"GCS TERRIT ARDEN NORD SITE CH SEDAN","private not-for-profit","2 AVENUE GENERAL MARGUERITE",8209,"SEDAN","4.940526685","49.705091909","08","ARDENNES","44","GRAND EST",0,0
"080010473","08000",2025,"GCS TERRIT ARDEN NORD SITE CH CHARLEVI","private not-for-profit","45 AVENUE DE MANCHESTER",8011,"CHARLEVILLE MEZIERES","4.6951138297","49.761681308","08","ARDENNES","44","GRAND EST",0,0
"080011182","08000",2025,"UAD ET UDM ARPDD","private for profit","11 RUE FRED SCAMARONI",8000,"CHARLEVILLE MEZIERES","4.6937677642","49.766696653","08","ARDENNES","44","GRAND EST",0,0
"090000019","09C01",2025,"CH SAINT LOUIS AX LES THERMES","public","PLACE DU BREILH",9110,"AX LES THERMES","1.8394762771","42.719986987","09","ARIÈGE","76","OCCITANIE",0,0
"090000027","09300",2013,"CH DU PAYS D'OLMES","public",NA,NA,NA,NA,NA,"09","ARIÈGE","76","OCCITANIE",0,0
"090000175","09000",2025,"CHIVA SITE ST JEAN DE VERGES","public","CHEMIN DE BARRAU",9000,"SAINT JEAN DE VERGES","1.6158665412","43.028543139","09","ARIÈGE","76","OCCITANIE",0,0
"090000183","09190",2025,"CH ARIEGE COUSERANS SITE ST LIZIER","public","",9190,"SAINT LIZIER","1.135513986","43.002544602","09","ARIÈGE","76","OCCITANIE",0,0
"090001629","09300",2025,"CHIVA SITE LAVELANET","public","CHEMIN DE LA SOULANO",9301,"LAVELANET","1.8582008117","42.929931888","09","ARIÈGE","76","OCCITANIE",0,0
"090002833","09100",2025,"ANTENNE D'AUTODIALYSE ASSISTEE PAMIERS","private for profit","7 CHEMIN DES MENESTRELS",9100,"PAMIERS","1.6254722191","43.115633473","09","ARIÈGE","76","OCCITANIE",0,0
"090003658","09100",2018,"UDM PAMIERS","private for profit","7 CHEMIN DES MENESTRELS",9100,"PAMIERS","1.6254722191","43.115633473","09","ARIÈGE","76","OCCITANIE",0,0
"090782244","09190",2014,"CH J IBANES DE SAINT LIZIER","public",NA,NA,NA,NA,NA,"09","ARIÈGE","76","OCCITANIE",0,0
"090784125","09300",2025,"ANTENNE D'AUTODIALYSE LAVELANET","private for profit","41 RUE ALSCACE LORRAINE",9300,"LAVELANET","1.8544098504","42.940306464","09","ARIÈGE","76","OCCITANIE",0,0
"090784679","09190",2025,"ANTENNE D'AUTODIALYSE SAINT LIZIER","private for profit","PAVILLON JANET",9190,"SAINT LIZIER","1.135513986","43.002544602","09","ARIÈGE","76","OCCITANIE",0,0
"100000082","10100",2024,"CLINIQUE PAYS DE SEINE","private for profit","83 AVENUE JEAN JAURES",10102,"ROMILLY SUR SEINE","3.7174595592","48.517020504","10","AUBE","44","GRAND EST",0,0
"100000090","10000",2025,"CH DE TROYES","public","101 AVENUE ANATOLE FRANCE",10003,"TROYES","4.0688104537","48.279888613","10","AUBE","44","GRAND EST",0,0
"100000116","10200",2025,"CH DE BAR SUR AUBE","public","2 RUE GASTON CHEQ",10200,"BAR SUR AUBE","4.7149621328","48.231255057","10","AUBE","44","GRAND EST",0,0
"100000124","10120",2025,"POLYCLINIQUE MONTIER LA CELLE","private for profit","17 RUE BALTET",10120,"SAINT ANDRE LES VERGERS","4.0564923532","48.284768314","10","AUBE","44","GRAND EST",0,0
"100000140","10110",2025,"CH DE PROXIMITE CHRISTIAN BRAUN","public","6 RUE DU STADE",10110,"BAR SUR SEINE","4.3727841883","48.120361879","10","AUBE","44","GRAND EST",0,0
"100000157","10000",2019,"CLINIQUE DES URSULINES","private for profit","17 RUE RAYMOND POINCARE",10000,"TROYES","4.0764777191","48.296222791","10","AUBE","44","GRAND EST",0,0
"100000199","10100",2025,"CH DE ROMILLY/SEINE","public","AVENUE PAUL V COUTURIER",10105,"ROMILLY SUR SEINE","3.7262844662","48.517713587","10","AUBE","44","GRAND EST",0,0
"100000801","10400",2025,"HL DE NOGENT-SUR-SEINE","public","5 PLACE ARISTIDE BRIAND",10400,"NOGENT SUR SEINE","3.5016951761","48.492776215","10","AUBE","44","GRAND EST",0,0
"100002351","10000",2020,"CLINIQUE DE CHAMPAGNE - TROYES","private for profit","4 RUE CHAIM SOUTINE",10012,"TROYES","4.0528616667","48.306162186","10","AUBE","44","GRAND EST",0,0
"100005958","10100",2025,"CENTRE D'AUTODIALYSE ROMILLY","private for profit","RUE DE CHAMPAGNE",10100,"ROMILLY SUR SEINE","3.718530622","48.511184504","10","AUBE","44","GRAND EST",0,0
"100006550","10430",2025,"CENTRE D'AUTODIALYSE","private for profit","CHEMIN DES ECOLES",10430,"ROSIERES PRES TROYES","4.0647851597","48.274822911","10","AUBE","44","GRAND EST",0,0
"100009133","10430",2018,"UNITÉ DE DIALYSE MEDICALISEE","private for profit","CHEMIN DES ECOLES",10430,"ROSIERES PRES TROYES","4.0647851597","48.274822911","10","AUBE","44","GRAND EST",0,0
"100009364","10000",2025,"MCO COMTE HENRI - CH DE TROYES","public","37 RUE DE LA MARNE",10000,"TROYES","4.0713064925","48.277337527","10","AUBE","44","GRAND EST",0,0
"100009380","10150",2025,"UNITÉ D'ALCOOLOGIE JEAN SCHIFFER","public","1 AVENUE MARECHAL LECLERC",10150,"PONT SAINTE MARIE","4.1082656224","48.318820543","10","AUBE","44","GRAND EST",0,0
"100010206","10200",2025,"ANTENNE SMUR DE BAR SUR AUBE","public","2 RUE GASTON CHEQ",10200,"BAR SUR AUBE","4.7149621328","48.231255057","10","AUBE","44","GRAND EST",0,0
"100010818","10000",2025,"GCS HÔPITAL PRIVÉ DE L'AUBE SITE CLQ","private not-for-profit","4 RUE CHAIM SOUTINE",10000,"TROYES","4.05327","48.3067","10","AUBE","44","GRAND EST",0,0
"100013010","10100",2025,"GCS PAYS DE SEINE - ET EXPLOITANT","private not-for-profit",NA,NA,NA,NA,NA,"10","AUBE","44","GRAND EST",0,0
"110000023","11000",2025,"CH CARCASSONNE","public","1060 CHEMIN DE LA MADELEINE",11010,"CARCASSONNE","2.3999104677","43.219099796","11","AUDE","76","OCCITANIE",0,0
"110000049","11400",2025,"CH JP CASSABEL CASTELNAUDARY","public","19 AVENUE MONSEIGNEUR DE LANGLE",11400,"CASTELNAUDARY","1.9613697804","43.315341456","11","AUDE","76","OCCITANIE",0,0
"110000056","11100",2025,"CH NARBONNE","public","BOULEVARD DOCTEUR LACROIX",11108,"NARBONNE","3.0001106201","43.180613955","11","AUDE","76","OCCITANIE",0,0
"110000189","11300",2025,"CH LIMOUX QUILLAN SITE DE LIMOUX","public","17 RUE MADELEINE BRES",11304,"LIMOUX","2.2192498443","43.055451158","11","AUDE","76","OCCITANIE",0,0
"110000247","11200",2025,"CH LEZIGNAN CORBIERES","public","BOULEVARD PASTEUR",11202,"LEZIGNAN CORBIERES","2.7582725952","43.194690055","11","AUDE","76","OCCITANIE",0,0
"110004413","11100",2025,"AIDER UAD NARBONNE","private for profit","1 RUE DU COMMERCE",11100,"NARBONNE","2.9973570625","43.188160593","11","AUDE","76","OCCITANIE",0,0
"110004421","11300",2025,"AIDER UAD LIMOUX","private for profit","RUE DE LA MADELEINE",11300,"LIMOUX","2.219762095","43.053844889","11","AUDE","76","OCCITANIE",0,0
"110004439","11800",2025,"AIDER UAD DE TREBES","private for profit","ROUTE DE NARBONNE NATIONALE 113",11800,"TREBES","2.4435994845","43.208818306","11","AUDE","76","OCCITANIE",0,0
"110005311","11000",2025,"AIDER UAD DE CARCASSONNE","private for profit","1060 CHEMIN DE CHRISTOL",11890,"CARCASSONNE","2.3464017283","43.218456297","11","AUDE","76","OCCITANIE",0,0
"110007259","11100",2023,"UDM HÔPITAL PRIVÉ DU GRAND NARBONNE","private for profit","7 RUE MICHEL ANGE",11100,"NARBONNE","3.0109756127","43.178697504","11","AUDE","76","OCCITANIE",0,0
"110007580","11400",2025,"CH CARCASSONNE SMUR ANTENNE CASTELNAUD","public","19 AVENUE MONSEIGNEUR DE LANGLE",11400,"CASTELNAUDARY","1.9613697804","43.315341456","11","AUDE","76","OCCITANIE",0,0
"110007598","11500",2025,"CH CARCASSONNE SMUR ANTENNE QUILLAN","public","RUE DU DR ROUEYLOU",11500,"QUILLAN","2.1857257853","42.876903463","11","AUDE","76","OCCITANIE",0,0
"110010535","11100",2024,"AIDER SANTÉ DIALYSE DOMICILE NARBONNE","private for profit",NA,NA,NA,NA,NA,"11","AUDE","76","OCCITANIE",0,0
"110780210","11100",2014,"CLINIQUE DES GENETS","private for profit",NA,NA,NA,NA,NA,"11","AUDE","76","OCCITANIE",0,0
"110780228","11100",2025,"HÔPITAL PRIVÉ DU GRAND NARBONNE","private for profit","12 AVENUE DE LA COTE DES ROSES",11108,"NARBONNE","3.0257528892","43.187294045","11","AUDE","76","OCCITANIE",0,0
"110780236","11500",2025,"CH LIMOUX QUILLAN SITE DE QUILLAN","public","RUE DU DOCTEUR ROUEYLOU",11500,"QUILLAN","2.1857257853","42.876903463","11","AUDE","76","OCCITANIE",0,0
"110780483","11000",2025,"CLINIQUE MONTREAL","private for profit","ROUTE DE BRAM",11890,"CARCASSONNE","2.2955702926","43.223255022","11","AUDE","76","OCCITANIE",0,0
"120000039","12000",2025,"CH DE RODEZ HÔPITAL JACQUES PUEL","public","AVENUE DE L'HOPITAL",12027,"RODEZ","2.5548423886","44.359561765","12","AVEYRON","76","OCCITANIE",0,0
"120000054","12200",2025,"CH VILLEFRANCHE SITE CHARTREUSE","public","AVENUE CAYLET",12200,"VILLEFRANCHE DE ROUERGUE","2.0321179679","44.342333651","12","AVEYRON","76","OCCITANIE",0,0
"120000070","12300",2025,"CH PIERRE DELPECH DECAZEVILLE","public","60 AVENUE PROSPER ALFARIC",12300,"DECAZEVILLE","2.2518540253","44.569115849","12","AVEYRON","76","OCCITANIE",0,0
"120000088","12130",2025,"CH ETIENNE RIVIE ST GENIEZ D'OLT","public","RUE RIVIE",12130,"SAINT GENIEZ D OLT ET D AUBRAC","2.9763411247","44.46829223","12","AVEYRON","76","OCCITANIE",0,0
"120000096","12500",2025,"CHIC ESPALION ST LAURENT D'OLT","public","RUE SOEUR MARIE CATON",12500,"ESPALION","2.7629802981","44.526032116","12","AVEYRON","76","OCCITANIE",0,0
"120001128","12200",2017,"CH VILLEFRANCHE ROUERGUE SITE ST ALAIN","public","1 RUE DR PECHDO",12201,"VILLEFRANCHE DE ROUERGUE","2.0369526732","44.354574076","12","AVEYRON","76","OCCITANIE",0,0
"120001748","12100",2025,"UNITÉ DIALYSE MEDICALISEE MILLAU","private for profit","907 RUE DE NAULAS",12100,"MILLAU","3.0516910169","44.095406145","12","AVEYRON","76","OCCITANIE",0,0
"120004569","12100",2025,"CH MILLAU","public","265 BOULEVARD ACHILLE SOUQUES",12101,"MILLAU","3.0519010849","44.092948941","12","AVEYRON","76","OCCITANIE",0,0
"120004668","12400",2025,"CH EMILE BOREL ST AFFRIQUE","public","88 AVENUE DR LUCIEN GALTIER",12402,"SAINT AFFRIQUE","2.8745282431","43.958131664","12","AVEYRON","76","OCCITANIE",0,0
"120005228","12000",2025,"ANTENNE D'AUTODIALYSE ASSISTEE RODEZ","private for profit","19 AVENUE JEAN MONNET",12000,"RODEZ","2.5571742437","44.358202909","12","AVEYRON","76","OCCITANIE",0,0
"120007786","12200",2025,"AAIR UAD UDM ST REMY","private for profit","680 ZONE ARTISANALE BERALS",12200,"SAINT REMY","2.038341549","44.391756785","12","AVEYRON","76","OCCITANIE",0,0
"120009782","12100",2025,"AIDER SANTÉ DIALYSE DOMICILE MILLAU","private for profit",NA,NA,NA,NA,NA,"12","AVEYRON","76","OCCITANIE",0,0
"120780036","12000",2014,"CLINIQUE ST LOUIS ST MICHEL RODEZ","private for profit",NA,NA,NA,NA,NA,"12","AVEYRON","76","OCCITANIE",0,0
"120780325","12100",2014,"CH MILLAU SITE DE SAINT COME","public","251 AVENUE GENERAL COSSE",12102,"MILLAU","3.0701373425","44.095737904","12","AVEYRON","76","OCCITANIE",0,0
"120787254","12100",2018,"AIDER AUTODIALYSE DE MILLAU","private for profit","9 RUE DE NAULAS",12100,"MILLAU","3.0577595702","44.094431072","12","AVEYRON","76","OCCITANIE",0,0
"120787429","12200",2019,"ANTENNE D'AUTODIALYSE VILLEFRANCHE","private for profit","ROUTE DE  MONTAUBAN",12200,"VILLEFRANCHE DE ROUERGUE","2.0009151921","44.360428384","12","AVEYRON","76","OCCITANIE",0,0
"120788088","12300",2019,"ANTENNE D'AUTODIALYSE DECAZEVILLE","private for profit","13 RUE CABROL",12300,"DECAZEVILLE","2.2525985083","44.559496894","12","AVEYRON","76","OCCITANIE",0,0
"130000409","13100",2025,"CHIC SITE D'AIX EN PROVENCE","public","AVENUE DES TAMARIS",13616,"AIX EN PROVENCE","5.4414105268","43.53572762","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130000516","13190",2025,"CH LOUIS BRUNET D'ALLAUCH","public","CHEMIN DES MILLE ECUS",13718,"ALLAUCH","5.4697884295","43.335938649","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130000565","13400",2025,"CH GENERAL D'AUBAGNE","public","179 AVENUE DES SOEURS GASTINE",13400,"AUBAGNE","5.5633487977","43.291513032","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130001225","13300",2025,"HÔPITAL DU PAYS SALONAIS","public","207 AVENUE JULIEN FABRE",13658,"SALON DE PROVENCE","5.1025301763","43.639356089","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130001258","13150",2018,"HÔPITAUX PORTES DE CAMARGUE TARASCON","public","ROUTE D'ARLES",13151,"TARASCON","4.6697959076","43.794857297","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130001647","13009",2025,"INSTITUT PAOLI - CALMETTES","public","232 BOULEVARD DE SAINTE MARGUERITE",13273,"MARSEILLE 9E ARRONDISSEMENT","5.410728642","43.263481487","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130002215","13600",2025,"CH GENERAL LA CIOTAT","public","BOULEVARD LAMARTINE",13708,"LA CIOTAT","5.6072197658","43.179132105","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130002694","13200",2019,"CLINIQUE JEAN PAOLI","private for profit","19 RUE PIERRE RENAUDEL",13200,"ARLES","4.6350719602","43.671655645","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"130002827","13200",2025,"CH JOSEPH IMBERT D'ARLES","public","QUARTIER FOURCHON",13637,"ARLES","4.6281000637","43.657999307","13","BOUCHES-DU-RHÔNE","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
